,REVIEW,SENTIMENT
55,多次购买 质量保证正品品质保证 好,0.998793363571167
56,   京东放心还可以价格便宜还不错    不错，一直信赖京东！以后还会买！,0.998279333114624
57,一直用的这个品牌！值得信赖！宝宝用了非常好！！！！！！,0.9978717565536499
58, 穿脱方便   勒屁股哦，不知道是不是我女儿屁股比较大？我女儿12KG穿XL的刚刚好，感觉帮宝适的SIZE偏小,0.6971968412399292
60,味道是比超市买的大了些，但是厚度和质量是一样的，每个尿不湿上面都有防伪码，应该是正品来的，宝宝用了也没红屁屁什么的！支持下，比超市便宜好多！,0.9977846741676331
61,不红屁股 贴身舒适 透气性好   物美价廉，真心不错！,0.9962604641914368
62, 包装不错  东西收到,0.9893732666969299
63,正品很好，值得购买，好评全五分！,0.998872697353363
64,京东送货真的很快，还给送到病房。NB码的和实体店的还是有区别，京东买的贴是白色的，实体店的贴是黄色的，老太太说白色的看不见。用是一样，不漏。,0.8103263974189758
65,一直买京东的产品   是正品很好用,0.9984708428382874
66,柔软好用，好得选好奇金装的。之前试用过几款超薄装，腰封都紧，嘞的宝宝不舒服。还得说好奇好，吸水好，无断层，整夜干爽。,0.9985489249229431
67,不红屁股 贴身舒适 透气性好 非常柔软 吸水性强   一直在京东买花王的尿不湿，非常好！,0.9944601058959961
68,不红屁股 贴身舒适 透气性好 比其他便宜 不漏尿  很好很不错 一直购买的,0.9399003982543945
69,   还可以是正品    一直买花王,0.9983844757080078
70,发货速度快！吸收性好，很透气，不侧漏，宝宝用了也不会红屁股！,0.9889005422592163
72,挺好用的，不红屁股。配送员的态度也特别好。,0.9978280663490295
73,用了感觉和之前买的一样，应该是正品！,0.9986911416053772
75, 适合大宝宝贴身舒适还可以  价格便宜 使用方便 送货速度快 很满意,0.9987437129020691
78,纸尿裤的棉质特别好，用习惯了帮宝适不会再用别的了！认定了,0.9973052740097046
79,第二次买了，质量非常好，宝宝也不会红屁屁了,0.99800044298172
80,东西用着还好，但不知道真假，价格便宜的,0.9986588954925537
81,   包装不错值得信赖是正品    帮宝适 Pampers 超薄干爽 婴儿纸尿裤 大号L164片【9-14kg】1111111111111111111,0.9969537258148193
82,   吸水性好柔软又舒服没有红屁屁,0.9973734617233276
83,非常好用的尿不湿，宝宝一直在用，从来没有红屁股，大品牌值得信赖,0.976511538028717
85, 不会O型腿透气性好非常柔软价格便宜  第一次在京东买东西，感觉还可以。物流很快,0.7661728858947754
86, 大品牌 尿不湿很好 宝宝用的 快递给力  帮宝适新的特级棉柔用的最满意的，和其他纸尿裤比是最柔软的。晚上一片可以用一整夜，是帮家的忠实用户。京东快递很给力，第二天就到了，愉快的交易！,0.9981030225753784
87,一直用这个牌子，一直从京东买是正品,0.9972125887870789
89,很满意的一次购物下次还会购买。一直在用这个牌子。,0.9983941912651062
92,货收到了   还可以   不漏   非常好用   非常满意,0.9967324733734131
94,   值得信赖    还没用 囤货中,0.991756796836853
95, 穿脱方便 透气性好 不勒屁股 非常柔软 贴身舒适  儿子会走了就买好奇拉拉裤比较多了，因为穿脱比别的拉拉裤方便，不用把裤子全部脱掉。用着很干爽，金装的也更柔软，以后还会购买。,0.997536301612854
96, 贴身舒适 透气性好   很好用。我已经买了好几次了，但是里面两包东东，有时候，有一包会出现红屁屁的现象。。。晕。,0.9971518516540527
97,   值得信赖…………………………,0.9978122711181641
98,纯棉使用方便！无添加！放心！快递也很给力！,0.9988954067230225
99,听说晒图给京东。也不知道是真的假的，你信吗，反正我信了。品质很好，京东就是快,0.9941912293434143
100, 尿不湿很好 快递给力  这款比金装的要软些，看着跟我在实体店买的一样，质量不错...下次还会光顾的,0.99162757396698
101, 大品牌 质量有保证 尿不湿很好  一直在用，多点优惠啊，有点小贵,0.9906285405158997
102, 不红屁股 非常柔软 透气性好 贴身舒适 吸水性强   很好孩子一直用的，吸水性透气性都好，小屁屁从来没有红过,0.9814386963844299
103,朋友推荐的，头一次用，还不错，不厚不薄，大小也还行，平时换的比较勤，没有红屁股,0.9514274001121521
105,新款更软更薄，不错,0.9982335567474365
106,吸水好，小屁屁干干的，一直用好奇的尿片，一直相信京东自营产品,0.9810848236083984
107, 非常满意宝宝用的是正品  一直宝宝就用这个牌子的，物流很快,0.9984573125839233
111,挺好的，京东购物放心！,0.9988265633583069
112,质量不错，透气性还好。,0.9977918863296509
113,包装就一个塑料袋，没有破损，第一次在苏宁易购上买东西，物流倒是挺快的，配送小哥也很敬业！看着还不错，铂金装的用着好~,0.9914263486862183
114,还不错，用着挺好，就是价格高了点。透气好，吸水好,0.9989801049232483
115,一直使用此款尿不湿，是正品,0.954145610332489
116, 不红屁股 尿裤好用 透气性好   很不错，以后还会再光顾,0.6592904925346375
118,包装比较多灰，还是超市好,0.8697576522827148
121, 包装不错还不错大品牌京东放心  产品挺好，用的满意呢,0.9984696507453918
123,很不错。应该是正品。有防伪码。做工也好。价格也实惠。比我们这店里卖的便宜好多,0.9988459348678589
124,宝宝从出生一直用，，帮宝适的很好用，，不会漏，这次一下买了3箱。。。,0.9904693961143494
125, 不红屁股 贴身舒适 透气性好 不漏尿 非常柔软   好奇金装纸尿裤很好，很贴身。,0.9814437627792358
126, 大品牌 质量有保证 值得信赖 孩子喜欢 快递给力  第二天就送货了，真心觉得比在超市买还方便！而且真正的花王，专门去比较了一下，确实没问题！,0.9984976053237915
127,很好用的牌子，一直用，越做越好,0.9972018003463745
131,   大牌值得购买。,0.9984800219535828
133,   京东放心还不错满意快递给力服务不错    是正品 真的不错,0.9980250597000122
134,不错啊，经常买这个牌子的，京东质量杠杠的！！！！！！！！！,0.9944167137145996
135,一直选择他们家东西一直在用,0.9934450387954712
136,用优惠劵买的很合适好大一包啊,0.9987254738807678
137,这款湿纸巾纯棉的，孩子用了不会过敏，很吸水的，比其他牌子的早厚！多次购买！,0.9870807528495789
140,性价比还可以，宝贝穿着也没有红屁股，夏天穿还可以不厚。,0.9908854365348816
143,   非常好用，一晚都没有漏！而且手感舒适，宝宝的小屁屁一点过敏都没有！是爸爸妈妈的不二选择！,0.9978437423706055
144, 大品牌 尿不湿很好 宝宝用的 快递给力 包装不错  质量保证，宝宝用的很舒服。,0.998426079750061
146, 包装不错是正品  依旧的好用，依旧的光顾，依旧的执着。,0.9964392781257629
147, 宝宝用的是正品尿不湿很好非常满意  以后应该会一直用这个了,0.9567822217941284
148,值得信赖的品牌，值得信赖的卖家。,0.9982240796089172
149,味比较大,0.9927433729171753
150,宝宝的吃的用的东西一直都是在京东上买，质量有保证。我放心,0.9987383484840393
151,可以宝宝用的没有红屁股,0.9947367310523987
152, 大品牌 孩子喜欢   不错，宝宝喜欢，是正品,0.9900184869766235
153,   适合大宝宝不漏尿还可以非常柔软是正品    各位看到我的这条评价说明商品没有问题，配送没有问题。评价标准是以我的满意度80%为准。在京东买东西太多。每次对商品单独点评太费时了。所以，所有好评都是一致的。为了京东的未来，差评商品另外单独评价,0.8501688241958618
154,很好用，不漏尿不漏屎,0.9963119626045227
156,这个比好奇铂金装偏大了&hellip;同样的码数&hellip;我小孩8.4斤&hellip;用好奇的NB刚刚合适&hellip;用帮宝适大了蛮多的&hellip;,0.9949132204055786
157,不红屁股 透气性好 贴身舒适 吸水性强   买成34??9元。搞活动买的,0.9744610786437988
159,一直用这个牌子，这次二胎，继续支持,0.9982386827468872
160,正品，宝宝用了也不红屁股！,0.9340687394142151
161,商品包装好，物流快。,0.9978669285774231
163, 穿脱方便 透气性好 不勒屁股 贴身舒适 价格便宜  性价比高 很好用的 宝宝屁股不红,0.9940890073776245
164, 值得信赖尿不湿很好  用过后来评价的，不错，很好用,0.7882238030433655
165, 穿脱方便 透气性好 适合大宝宝 价格便宜  送给朋友的礼物 对方觉得非常喜欢,0.9965290427207947
166,用完了才来评价，东西还可以，就是屁股后边容易潮潮的。不像漏出来，像湿气透出来，总体还可以吧,0.9928807020187378
167,   东西很好用，一直使用这个品牌，买了两件还优惠20，，，等于只要194一件！优惠！…,0.9988724589347839
168,天猫超市商品质量是可以的，主要因为运送太给力了。现在距离双十一比较近，所以货物都是隔一天运送到，也还可以了。关于商品是不错的，都是正品，还有抽一分试用等很实惠。快递很快，包装很好，一点都没有破损。服务态度很好，很满意。,0.9987467527389526
169,给公司办公室购买的老公非常满意，质量和款式超棒下次购买一定回来的,0.9983152151107788
170,首先说明一点，我家宝宝从出生就一直使用帮宝适超薄干爽纸尿裤，一直挺好，孩子大了爱动，纸尿裤的魔术贴总是喇孩子大腿根，所以给孩子换了帮宝适超薄干爽拉拉裤。没想到拉拉裤我家宝宝用了从一开始穿上就屁屁潮，跟客服咨询说让我每两个小时更换一次，可是我家宝宝是穿上就屁屁就开始潮，无论尿没尿，更别提他们所谓的干爽12小时，我说退货或者换货，客服说要有外包装箱，可因为我一直都用帮宝适的纸尿裤，太过信任他们家的材质，所以一回家就把脏脏的外包装箱扔了，所以既不给换，也不给退，后来问题反映到厂家，跟我唠叨半天说给我发三包纸尿裤先用着，无奈只能答应，没想到我这边正耐心等待厂家发货，厂家却告知我缺货，要一个月之后才能发货，我就奇怪了，我买纸尿裤就不缺货，你们给我所谓的补偿纸尿裤就缺货啦？这么大的宝洁公司就是这样应付消费者的吗？除了这个事情之后，我问了周围的好多宝妈，都说帮宝适的拉拉裤孩子用了就是潮屁屁，我买的6包拉拉裤就这么扔了，在这里说这么多提醒想买的宝妈，如果想用帮宝适拉拉裤千万慎重，先买一小包试试，如果你家宝宝不潮屁屁再多买吧，否则像我一样4百块大洋打水漂不说，宝宝用着也难受。,-0.996429979801178
171,宝宝快出生了，先买着备用，不知道哪个品牌用着更合适，相信好奇的口碑，期待好用,0.9961665272712708
172,从买到发货到货一直都有短信提醒，很不错，我特地用完一包再评价，不懂是正品还是现在的好奇就是这样的，吸尿后起坨，表面还是蛮干爽的，好像我以前用的好奇不起坨的吧，在用完其他2包看看怎样，在决定是否继续购买吧,0.9960311055183411
173, 质量有保证快递给力服务不错是正品值得信赖  四个月宝宝，用了有点大。,0.9980674386024475
176, 穿脱方便是正品不漏尿贴身舒适  不错一直再用这个牌子，很好，不漏尿，超赞,0.9826412796974182
177,还没用呢就是听说这个商品不错就买来试试。,0.9869768023490906
179,方便更换，吸水性还是那么的好，一直用好奇系列产品,0.9987128973007202
181, 满意非常满意京东放心值得信赖尿不湿很好  东西收到了，产品包装的也很严实，外观也很漂亮。,0.9968619346618652
182, 大品牌 价格便宜 快递给力   全新升级的比旧款好太多太多，柔软，吸水性好,0.9989277720451355
183,   花王的比较软，吸湿透气,0.995455265045166
184,不红屁股 贴身舒适 吸水性强 还可以   非常好的纸尿裤 一直用这个牌子的 比较薄很透透气,0.9911216497421265
185,包装还好，相比超市确实便宜很多，现在是备用，希望老板卖的是正品，以后会常来光顾&hellip;&hellip;,0.9986482262611389
186,用过很多纸尿裤，还是好奇的好用，有活动了马上回购，胡丰富的 v 建军节疯疯癫癫影城北京看看你过分的续集个 v 举行你就不要辜负日系爆款跟风入局原因分析比较高的用一个 v 靖哥哥非常独特国际航空港好高兴的相处经营 v 新的续集腹股沟通古博今过得是个破军娘比较好,0.9937620759010315
188,东西一如既往的好，孩子穿着合适，舒服。,0.9916502237319946
189,第一次买，挺好用的，吸水性好,0.9988365769386292
191,发货快，包装完好，品质有保障！618活动，既有满减又可以用券，非常划算！京东值得信赖！,0.9965633749961853
192,方便，可加水当湿巾用,0.9985014200210571
195, 非常柔软  宝贝一直用，可以信赖的牌子！,0.9981184005737305
196,这个品牌很好用、宝宝用过后没有红屁屁，一直在用！,0.9863248467445374
199,超满意的！一直听别人说这个品牌的尿布很好，所以这次送人特意买了这个。宝贝真心很不错，同学说很透气，而且也不红屁股，总的来说很满意。  标签：吸水性强 穿脱方便 宝宝穿着舒服 正好 ,0.9983267188072205
202,用得好快，一包几天就用完了，真心觉得好奇的拉拉裤比花王的要好用。质量好。,0.9977627992630005
203, 东西正宗，价格实惠，物流迅速，值得购买！,0.9990885257720947
204,货物很快收到，好评。,0.9985095858573914
206,   质量有保证是正品    已经在使用。。。。。。。,0.9959698915481567
207,家有小宝，常备湿纸巾，擦脸擦屁股，很方便，每次上街玩玩擦擦手,0.9938308000564575
208,不错，柔软细腻，大小刚好。,0.9960618615150452
209,  感觉比以前买的薄一点，是不是因为要到夏天了啊？,0.9791568517684937
210,宝贝很好，很实惠。宝宝穿起来很舒服,0.9982074499130249
212,值得信赖的品牌，质量好，宝宝用的舒服，物流速度快，态度好,0.9989680051803589
216, 包装不错 与图片一样  宝贝已经收到，很喜欢，物流很给力，卖家态度很好,0.9989479184150696
217, 服务不错是正品大品牌尿不湿很好京东放心  快递给力，次日到达。尿不湿 吸水性很好,0.9925685524940491
218,京东就是快捷，质量保证，值得信赖,0.9989287257194519
219,   快递的速度还行！东西没发现什么问题！,0.8755785226821899
220,   快递给力宝宝用的    东东质量不错，很满意。,0.9986961483955383
222,质量和平时一样好，下次还会光顾,0.9967048764228821
223,不红屁股 尿裤好用 透气性好 比其他便宜   不好意思出差了东西很好,0.5601961612701416
224,   宝宝一直用的这个，没有红过屁股,0.6842442750930786
225,不红屁股  很好，快递速度快，东西质量好。,0.96986985206604
226,挺好的，但就是买多了，孩子大了点就用不了了，这些东西一定要现用现买，不能多囤,0.6452228426933289
227,   儿子一直用的这个品牌。,0.6765572428703308
229, 宝宝用的值得信赖大品牌价格便宜  囤货中 还不错的哦 毕竟品牌值得信赖一些,0.9973709583282471
231,一直都在用，质量很好。非常不错。值得购买。。。。,0.9989722967147827
232,质量不错，包装的很好非常满意,0.998406708240509
233,尿裤好用 透气性好 比其他便宜 宝宝用的   品牌，价格合适，不喜欢里面的小粒粒,0.9976291060447693
234,很好用，吸水性好，比花王同码大一些，腰后有松紧保险，保证不后漏，不红屁股，用来用去还是这个好，厚实冬天很赞,0.99896240234375
238,第一次购买，送货速度很快，第二天就到了，用起来没有红屁股，只是尿不湿反潮，隔着衣服能摸到潮气，咨询店家说是因为透气的原因，价格划算，总体上来说还是不错的会继续回购！天猫购物，送货速度特别快，棒棒哒~,0.9986423850059509
239,左边是在SAM买的，右边是这家买的，多了一些类似新车内饰的味道,0.9352147579193115
240,东西一直很信赖,0.9978646636009216
242, 穿脱方便透气性好不勒屁股适合大宝宝贴身舒适  没有用过这种拉拉裤，买来准备试用的，价格和超市比也实惠很多,0.9955690503120422
243, 非常柔软  一直用这个 还是这个好用,0.9981424808502197
245, 不红屁股 有尿湿显示 透气性好 比其他便宜 吸水性强  比实体店便宜多了 ，速度也挺快的 隔日达！,0.9267529249191284
246,一直在用的品牌，京东送货快啊,0.99883633852005
247,东西不错价格便宜，一直信任京东！,0.9980958104133606
248, 不红屁股 有尿湿显示 透气性好 比其他便宜 吸水性强   尿裤很好很强大，第二次买了,0.9590427875518799
250, 大品牌 质量有保证 孩子喜欢 包装不错  宝宝很喜欢很软，很舒服,0.9965603947639465
251, 是正品贴身舒适透气性好  一直使用好奇，很好，价格实惠，用着放心，,0.9987778067588806
253, 穿脱方便   不错、挺好...........,0.9385397434234619
255,很好用值得信耐,0.9984303116798401
257,我感觉没有花王用着方便，夏天用太热了！,0.895893931388855
259,打开了，还没有用，摸着软软的很舒服，大小也合适??,0.9987624883651733
260, 宝宝用的质量有保证是正品  一直都是用这款，东西不错,0.99869304895401
262, 值得信赖宝宝用的  买了3件都挺满意的，质量不错，版型很好很漂亮，穿着很舒服，NICE^_^,0.9987863898277283
263,第二次购买了 质量好 尤其是拉拉裤 小屁屁干爽 赞,0.9679133892059326
264,大品牌，用过多年了，值得信赖，一晚上也不会漏出来,0.9976593255996704
265,都是M码的三款纸尿裤，大小差不多，厚度看绿帮最轻薄，材质看绿帮和雀氏更透气，安儿乐面料是有点硬的纸面，不够透气。里料看，绿帮做工精致多了，其他两款也是同等价位，没张便宜一毛多，但做工属于简单型。综合看这次特价买的很划算，更好用！,0.8721306920051575
268,很好，孩子很喜欢，灯光变得很柔和了！,0.9806751608848572
269,我觉得除了包装有点雷，打开里面是白色外，其他都不错！够大不漏尿，跟我在沃尔玛京东买的品质差不多！,0.8816525936126709
270, 穿脱方便  简单时尚的经典款式，一直喜欢这个款式。,0.9842978119850159
271,宝贝已收到还没用，不过看外观应该很好,0.9973478317260742
272, 不漏尿不勒屁股是正品透气性好穿脱方便  一直在这买 用的挺好的 物流还快,0.9631045460700989
273,   比较实惠，一直喜欢给宝宝用这个品牌！所以质量也放心！,0.9988381266593933
274,一直在京东上买，非常方便，快递师傅也很负责！,0.9982810020446777
275,一如既往的好，不会红屁屁。超值,0.9925954937934875
276,大号还未用，之前一直用这个品牌，相信京东，到货速度赞一个。,0.9978103041648865
278,宝宝用过不下5-6种纸尿片，还是这个比较合适！,0.9964209794998169
279,   非常柔软    一直在用，觉得不错，就是有点贵,0.9131587743759155
280,从第一个子就在店家买了，都第二宝宝了还是在这里买。值得信赖，超薄吸收好。,0.9986169338226318
281,   服务不错    继续购买，值得购买继续购买，值得购买继续购买，值得购买继续购买，值得购买继续购买，值得购买,0.9988088607788086
282, 宝宝最爱产品，经济实惠，适合淘气的宝宝用，京东送货超快，方便,0.9987161159515381
283,已经在使用了， 很好，大小合适。物流超级快。京东服务很好。是正品。值得推荐。,0.9990575909614563
284,好用，不过敏，吸尿好,0.9711034297943115
286, 大品牌 质量有保证  这东西也只是刚出生用一下而已。,0.9985560774803162
287, 价格便宜不勒屁股非常柔软适合大宝宝不漏尿  一直用的大品牌，好，价格合适,0.9902545809745789
288,女儿一直在用的，天猫超市发货快，品质有保证，值得信赖！！,0.9980530738830566
289,上京东商城购物，原装正品，一线大品牌孑，质量还可以，今天网上订购，明天送达，速度杠杠的。,0.9989161491394043
291,感觉挺不错的  大小合适，用着比一级帮还合适些。,0.9987140893936157
292,发货、送货都非常速度，宝宝出生到现在一直用这个，吸水性好，亲肤，也没有过红屁屁，家人也觉得不错，真的很好用，非常信赖帮宝适,0.9987496137619019
294,一直用这个牌子，还挺不错的哦！,0.9989312291145325
295, 大品牌 质量有保证 值得信赖   第三次买了，确实不错，或者是别的比较差，总之还行,0.9953238368034363
296,   宝宝用的包装不错质量有保证快递给力    很好的东西。。质量很好。比起我朋友在超市买的。。便宜太多了。。用起来超划算,0.9989951252937317
297,   东西不错是正品，速度也比较快，尤其在双十一，难得,0.9973847270011902
298,正品、第二次购买,0.9986059069633484
299,家里的尿布快用完了，所以在苏宁购买了几包。由于先前网购尿布都是在苏宁买的，而且质量都不错，所以这次还是毅然决然的选择了苏宁，放心！如果能针对会员有更多的优惠那就更好了。,0.9980987906455994
301, 大品牌 质量有保证 价格便宜 值得信赖 宝宝用的   一直购买金装的，很满意！！！,0.9987014532089233
303,第一次买很好，这次买的不知道为什么味道很大。,0.9580639004707336
305,   有点紧,0.8398789763450623
306,一直在用，没有换过其他牌子的，很不错，值得推荐，比其他品牌的要薄一点，透气性好,0.9987749457359314
307,还可以，用起来不红屁股，吸水性挺好,0.998143196105957
309, 值得信赖尿不湿很好还可以孩子喜欢  非常的轻薄，更加的贴合身体,0.8748552203178406
310,质量挺好的，就是有点味道。以前用M码的有点紧，这次用L的正好。对了我家宝宝15斤呀。,0.998353123664856
311,  京东现在速度确实快多了，拉拉裤还没用，看包装应该是正品，只要不红屁股就好,0.6334444284439087
312,收到货就给宝宝试用了一下，很柔软舒适，尿完了也很干爽，不红屁屁,0.991743266582489
313,东西收到了，很不错的，应该是正品，还用一直用花王，习惯了。,0.9918227791786194
314, 大品牌值得信赖  帮宝适（Pampers）超薄干爽纸尿裤 大号L164片【9-14kg】,0.9974976181983948
315, 价格便宜   囤货中。同志们，在京东买东东真的要关注价格，之前107－7块红包买的，还木送货发现变99块了，于是99块-5块红包买的！！！,0.9977756142616272
316,一直买京东的尿不湿，有两年了，挺好的，是正品,0.7435881495475769
317,用过跟透气舒适柔软&hellip;&hellip;吸水能力不错???&hellip;&hellip;干爽纸尿裤强强强&hellip;&hellip;尿尿不会侧漏&hellip;&hellip;一片买过很放心&hellip;&hellip;以后一定好好看看好好用&hellip;&hellip;信心满满的&hellip;&hellip;以后就认准正品的产品了&hellip;&hellip;,0.9839876890182495
318,不是正品，跟店里买的不一样,-0.5607406497001648
319, 穿脱方便贴身舒适还可以  我宝宝体重20斤左右，感觉宝宝穿起来有点小,0.6705430746078491
320,   质量很好，一直都买帮宝适。,0.9984911680221558
321,嗯，我也是纠结是不是正品，买了觉得还是正品嗯，效果的话还好吧,0.8942952156066895
322,   较薄，宝宝用着挺好的，送货上门。,0.9981676340103149
324, 透气性好 尿不湿很好   好奇的红尿裤，不错不错,0.909769594669342
325,我家宝宝从出生就是用的这个牌子，很好用，不漏尿，不欺小屁屁。是个大牌子，用完了还给宝宝买这个。,0.9953275918960571
326,囤货中，买了好几个品牌的，摸着挺柔软的，比买的帮宝适软一点，后期用的好还会来的,0.9983575940132141
329,东西挺好的，就是我娃可能胖点，估计这个号穿不完就穿不了了，不红屁屁，值得买。尤其是快递小哥服务非常周到,0.9930665493011475
331,   贴身舒适是正品穿脱方便不漏尿    好好好好好好好好好好好好好好好好好,0.9746447801589966
332,包装完好，快递给力，质量好，值得够买。,0.9989193677902222
335,非常不错的尿不湿。宝宝用起来很舒适，就是尿不湿拿近了闻起来有股异味。不过用了将近两个月，宝宝没有不适和红屁股。应该可以确定是正品进口花王。,0.9960438013076782
336,   还可以包装不错尿不湿很好快递给力大品牌    相当的不错……京东越来越好,0.9941616654396057
